Frequency,s11-magnitude (db),s11-phase (°),s11-resistance (ω),s11-reactance (ω),s11-impedance (ω),s11-conductance (s),s11-vswr,s11-magnitude,s11-s-real,s11-s-imaginary,s12-magnitude (db),s12-phase (°),s12-resistance (ω),s12-reactance (ω),s12-impedance (ω),s12-conductance (s),s12-magnitude,s12-s-real,s12-s-imaginary,s21-magnitude (db),s21-phase (°),s21-resistance (ω),s21-reactance (ω),s21-impedance (ω),s21-conductance (s),s21-magnitude,s21-s-real,s21-s-imaginary,s22-magnitude (db),s22-phase (°),s22-resistance (ω),s22-reactance (ω),s22-impedance (ω),s22-conductance (s),s22-vswr,s22-magnitude,s22-s-real,s22-s-imaginary,Reference-Impedance,Original-Title
381680004,0,0,50,0,50,"0,02",1,0,0,0,"-5,85225823873063","-132,084374995152","-34,167029794989","-37,8341375223254","50,9785041666573","0,013666811917996","0,509785041666573","-0,34167029794989","-0,378341375223254",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
385014920,0,0,50,0,50,"0,02",1,0,0,0,"-6,34669652123376","112,369089847556","-18,3274264462875","44,53384663538","48,1576375696278","0,007330970578515","0,481576375696278","-0,183274264462875","0,4453384663538",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
388378975,0,0,50,0,50,"0,02",1,0,0,0,"-6,42382876262587","-8,79844178566136","47,1701994539197","-7,30101910826377","47,7318823905134","-0,018868079781568","0,477318823905134","0,471701994539198","-0,073010191082638",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
391772423,0,0,50,0,50,"0,02",1,0,0,0,"-5,68270647346126","-125,779441632371","-30,3929583480869","-42,1727624899475","51,9833994000207","0,012157183339235","0,519833994000206","-0,303929583480869","-0,421727624899475",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
395195521,0,0,50,0,50,"0,02",1,0,0,0,"-6,11420630855013","115,122681192417","-21,0003522595916","44,7847918773901","49,4640513760051","0,008400140903837","0,494640513760051","-0,210003522595916","0,447847918773901",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
398648528,0,0,50,0,50,"0,02",1,0,0,0,"-5,96799867699192","-9,87475154588102","49,5584659331451","-8,6268345689224","50,3037157705697","-0,019823386373258","0,503037157705697","0,495584659331451","-0,086268345689224",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
402131706,0,0,50,0,50,"0,02",1,0,0,0,"-5,39486551715514","-133,487307628624","-36,9800526193366","-38,9861372556956","53,7349345384252","0,014792021047735","0,537349345384252","-0,369800526193366","-0,389861372556956",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
405645317,0,0,50,0,50,"0,02",1,0,0,0,"-5,61552563279056","104,676656065876","-13,2729768117865","50,6776898770458","52,3870228655939","0,005309190724715","0,523870228655939","-0,132729768117865","0,506776898770458",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
409189629,0,0,50,0,50,"0,02",1,0,0,0,"-6,51726263642557","-22,3435863061044","43,6758543666546","-17,9515994506262","47,2211835672608","-0,017470341746662","0,472211835672608","0,436758543666546","-0,179515994506262",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
412764910,0,0,50,0,50,"0,02",1,0,0,0,"-5,63300424419733","-147,031106454689","-43,8625845389005","-28,450851101375","52,2817104810545","0,01754503381556","0,522817104810546","-0,438625845389005","-0,28450851101375",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
416371429,0,0,50,0,50,"0,02",1,0,0,0,"-5,45240766678912","91,3662402851055","-1,2727494366406","53,3649533914362","53,3801287147064","0,000509099774656","0,533801287147064","-0,012727494366406","0,533649533914362",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
420009460,0,0,50,0,50,"0,02",1,0,0,0,"-5,21999050961066","-41,9840484385887","40,7551757884203","-36,675584768307","54,8277563980354","-0,016302070315368","0,548277563980354","0,407551757884203","-0,36675584768307",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
423679278,0,0,50,0,50,"0,02",1,0,0,0,"-5,5516551916147","-173,59277223778","-52,4440308843684","-5,88923964597338","52,7736631191003","0,020977612353747","0,527736631191003","-0,524440308843684","-0,058892396459734",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
427381161,0,0,50,0,50,"0,02",1,0,0,0,"-5,3575079960885","55,9429667030516","30,2222283354401","44,7102303295668","53,9665431696565","-0,012088891334176","0,539665431696565","0,302222283354401","0,447102303295668",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
431115389,0,0,50,0,50,"0,02",1,0,0,0,"-5,28339898041727","-72,459196945948","16,4040677975544","-51,8981545820592","54,4289618615868","-0,006561627119022","0,544289618615868","0,164040677975544","-0,518981545820592",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
434882245,0,0,50,0,50,"0,02",1,0,0,0,"-5,55288062584702","153,72653255419","-47,3150199366882","23,3572829609506","52,7662181601744","0,018926007974675","0,527662181601744","-0,473150199366882","0,233572829609506",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
438682014,0,0,50,0,50,"0,02",1,0,0,0,"-5,91957811643578","16,2305125167602","48,5688597079905","14,1386106994972","50,5849231080408","-0,019427543883196","0,505849231080408","0,485688597079905","0,141386106994972",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
442514983,0,0,50,0,50,"0,02",1,0,0,0,"-5,27428407286058","-116,044081105057","-23,9228080528103","-48,9533997710236","54,4861091864088","0,009569123221124","0,544861091864088","-0,239228080528103","-0,489533997710236",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
446381442,0,0,50,0,50,"0,02",1,0,0,0,"-5,34630855479946","109,285240130852","-17,8465939848322","51,0039893086572","54,0361716099232","0,007138637593933","0,540361716099232","-0,178465939848322","0,510039893086572",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
450281685,0,0,50,0,50,"0,02",1,0,0,0,"-5,39645482283183","-29,8538137747472","46,5956906713371","-26,7437531183799","53,7251032571906","-0,018638276268535","0,537251032571906","0,465956906713371","-0,267437531183799",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
454216005,0,0,50,0,50,"0,02",1,0,0,0,"-5,57039196166389","-171,636822161789","-52,0999598414693","-7,65924287170212","52,6599450897021","0,020839983936588","0,526599450897021","-0,520999598414693","-0,076592428717021",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
458184702,0,0,50,0,50,"0,02",1,0,0,0,"-5,29642218441094","46,8285850048255","37,1835956233834","39,6361163264365","54,3474148504425","-0,014873438249353","0,543474148504425","0,371835956233834","0,396361163264365",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
462188075,0,0,50,0,50,"0,02",1,0,0,0,"-5,21069028456392","-93,5586978462263","-3,4068632209285","-54,7806575930304","54,8864934508568","0,001362745288371","0,548864934508568","-0,034068632209285","-0,547806575930304",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
466226427,0,0,50,0,50,"0,02",1,0,0,0,"-5,42798484577894","126,242313876953","-31,6472702430748","43,1735748042283","53,5304331685678","0,01265890809723","0,535304331685678","-0,316472702430748","0,431735748042283",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
470300065,0,0,50,0,50,"0,02",1,0,0,0,"-5,62226855640654","-18,6359272810514","49,6017568529846","-16,7274681170943","52,3463701942266","-0,019840702741194","0,523463701942266","0,496017568529846","-0,167274681170943",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
474409295,0,0,50,0,50,"0,02",1,0,0,0,"-5,4474570797014","-167,150074159795","-52,0729441164965","-11,8784090411314","53,4105617861131","0,020829177646599","0,534105617861131","-0,520729441164965","-0,118784090411314",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
478554430,0,0,50,0,50,"0,02",1,0,0,0,"-5,50584443370619","43,4031093376091","38,5447952914891","36,4539634876237","53,0527350663451","-0,015417918116596","0,530527350663451","0,385447952914891","0,364539634876237",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
482735783,0,0,50,0,50,"0,02",1,0,0,0,"-5,60384345967976","-104,506344695882","-13,139940071355","-50,785177892602","52,4575287128743","0,005255976028542","0,524575287128743","-0,13139940071355","-0,50785177892602",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
486953670,0,0,50,0,50,"0,02",1,0,0,0,"-5,59157869181495","108,540227472095","-16,7035105525925","49,8052937328211","52,531652825636","0,006681404221037","0,52531652825636","-0,167035105525925","0,498052937328211",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
491208411,0,0,50,0,50,"0,02",1,0,0,0,"-5,95316338619907","-38,1042732537143","39,6511059226959","-31,0952141447638","50,3897067227184","-0,015860442369078","0,503897067227184","0,396511059226959","-0,310952141447638",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
495500328,0,0,50,0,50,"0,02",1,0,0,0,"-5,93393958004678","167,780709077047","-49,3572299261621","10,6888070221257","50,5013538584886","0,019742891970465","0,505013538584886","-0,493572299261621","0,106888070221257",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
499829745,0,0,50,0,50,"0,02",1,0,0,0,"-6,31231972749568","13,7092039931417","46,9712116855992","11,4583413079586","48,348612314554","-0,01878848467424","0,48348612314554","0,469712116855992","0,114583413079586",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
504196990,0,0,50,0,50,"0,02",1,0,0,0,"-6,61518849613871","-141,117464835534","-36,3465057998893","-29,3096449604567","46,6917955487837","0,014538602319956","0,466917955487837","-0,363465057998894","-0,293096449604567",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
508602393,0,0,50,0,50,"0,02",1,0,0,0,"-5,84578435006172","65,4163241689696","21,2239782720685","46,3921058138367","51,016514341294","-0,008489591308827","0,51016514341294","0,212239782720685","0,463921058138367",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
513046289,0,0,50,0,50,"0,02",1,0,0,0,"-5,79899413104779","-93,6313657287261","-3,24867942030356","-51,1890939609332","51,2920779313643","0,001299471768121","0,512920779313643","-0,032486794203036","-0,511890939609332",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
517529014,0,0,50,0,50,"0,02",1,0,0,0,"-5,99394832493885","106,018878612427","-13,8401051197238","48,2062293580941","50,1536544894805","0,00553604204789","0,501536544894804","-0,138401051197238","0,482062293580941",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
522050906,0,0,50,0,50,"0,02",1,0,0,0,"-6,44698034101648","-51,5369416930355","29,6106739455314","-37,275024557232","47,6048260920132","-0,011844269578213","0,476048260920132","0,296106739455314","-0,37275024557232",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
526612307,0,0,50,0,50,"0,02",1,0,0,0,"-6,52811952295469","150,747237481189","-41,1477170339447","23,046434993972","47,1621965459303","0,016459086813578","0,471621965459303","-0,411477170339447","0,23046434993972",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
531213564,0,0,50,0,50,"0,02",1,0,0,0,"-6,61426409594271","-14,1291755098635","45,2840869421746","-11,3990934868307","46,6967650111647","-0,01811363477687","0,466967650111647","0,452840869421746","-0,113990934868307",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
535855024,0,0,50,0,50,"0,02",1,0,0,0,"-7,09260428134349","-176,063614756357","-44,0903985826966","-3,03391244636813","44,1946588618272","0,017636159433079","0,441946588618271","-0,440903985826965","-0,030339124463681",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
540537039,0,0,50,0,50,"0,02",1,0,0,0,"-7,10971072719454","18,7908834028719","41,7567877216239","14,2077563580447","44,1077052402221","-0,01670271508865","0,441077052402221","0,417567877216239","0,142077563580447",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
545259963,0,0,50,0,50,"0,02",1,0,0,0,"-6,93586072250104","-149,392539889722","-38,7299133960414","-22,9116139450922","44,999424943368","0,015491965358417","0,44999424943368","-0,387299133960414","-0,229116139450922",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
550024153,0,0,50,0,50,"0,02",1,0,0,0,"-7,70284480966246","42,5466235040887","30,3504089818652","27,8564942349658","41,1962570681994","-0,012140163592746","0,411962570681994","0,303504089818652","0,278564942349658",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
554829970,0,0,50,0,50,"0,02",1,0,0,0,"-7,63296452083995","-125,93206749777","-24,3702985144274","-33,6266081658049","41,5290287199073","0,009748119405771","0,415290287199073","-0,243702985144274","-0,336266081658049",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
559677778,0,0,50,0,50,"0,02",1,0,0,0,"-7,371820372744","63,1264989711906","19,3450009476491","38,1748280347873","42,796571792027","-0,00773800037906","0,42796571792027","0,193450009476491","0,381748280347873",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
564567943,0,0,50,0,50,"0,02",1,0,0,0,"-8,14736488360139","-111,748721318057","-14,5031719401051","-36,3548448873001","39,1409854641385","0,005801268776042","0,391409854641385","-0,145031719401051","-0,363548448873001",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
569500836,0,0,50,0,50,"0,02",1,0,0,0,"-8,98868499959549","76,5740025328742","8,2491251597068","34,5566432880856","35,5275901411916","-0,003299650063883","0,355275901411916","0,082491251597068","0,345566432880856",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
574476830,0,0,50,0,50,"0,02",1,0,0,0,"-8,77077393952393","-97,1348457780306","-4,52480904494752","-36,1480847631245","36,4301788210719","0,001809923617979","0,364301788210719","-0,045248090449475","-0,361480847631245",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
579496301,0,0,50,0,50,"0,02",1,0,0,0,"-8,96175648894952","86,2875964251274","2,30749519624062","35,5631240999425","35,6379058002653","-0,000922998078496","0,356379058002653","0,023074951962406","0,355631240999425",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
584559630,0,0,50,0,50,"0,02",1,0,0,0,"-9,27124934843307","-92,2727077317275","-1,36378087682081","-34,363372610256","34,3904241821945","0,000545512350728","0,343904241821945","-0,013637808768208","-0,34363372610256",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
589667200,0,0,50,0,50,"0,02",1,0,0,0,"-9,78795428301538","88,7250270723015","0,721015787594947","32,3962507357937","32,4042732599016","-0,000288406315038","0,324042732599016","0,007210157875949","0,323962507357937",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
594819397,0,0,50,0,50,"0,02",1,0,0,0,"-9,7219470332107","-92,1184659440761","-1,20698686741332","-32,6291469962463","32,6514632290921","0,000482794746965","0,326514632290921","-0,012069868674133","-0,326291469962463",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
600016611,0,0,50,0,50,"0,02",1,0,0,0,"-10,3502714189456","85,9701197451241","2,13450809280652","30,2978158726475","30,3729118039596","-0,000853803237123","0,303729118039596","0,021345080928065","0,302978158726475",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
605259235,0,0,50,0,50,"0,02",1,0,0,0,"-9,56312329970057","-96,4742719441937","-3,74962243069862","-33,0419211781096","33,2539956022312","0,001499848972279","0,332539956022312","-0,037496224306986","-0,330419211781096",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
610547667,0,0,50,0,50,"0,02",1,0,0,0,"-9,76990437216272","77,9089605919783","6,80170169039175","31,7513301679918","32,4716817137934","-0,002720680676157","0,324716817137933","0,068017016903918","0,317513301679918",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
615882306,0,0,50,0,50,"0,02",1,0,0,0,"-9,29366175930037","-108,683975914649","-10,9885154297043","-32,4940920892151","34,301800128437","0,004395406171882","0,34301800128437","-0,109885154297043","-0,324940920892151",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
621263556,0,0,50,0,50,"0,02",1,0,0,0,"-9,06488339852544","62,1681929179579","16,4421610849713","31,1434144329595","35,217281605587","-0,006576864433989","0,35217281605587","0,164421610849713","0,311434144329595",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
626691825,0,0,50,0,50,"0,02",1,0,0,0,"-9,2840139045812","-125,255961918618","-19,8220387795692","-28,0413448997706","34,3399220320407","0,007928815511828","0,343399220320407","-0,198220387795692","-0,280413448997706",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
632167523,0,0,50,0,50,"0,02",1,0,0,0,"-9,00660768578486","40,7587102697638","26,8554609457476","23,147260333264","35,4543571870154","-0,010742184378299","0,354543571870154","0,268554609457476","0,23147260333264",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
637691065,0,0,50,0,50,"0,02",1,0,0,0,"-9,09662314907644","-150,569789513522","-30,5607835153479","-17,2413528346786","35,0888263788038","0,012224313406139","0,350888263788038","-0,305607835153479","-0,172413528346786",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
643262869,0,0,50,0,50,"0,02",1,0,0,0,"-9,1487629925284","10,0905646811289","34,3393212722791","6,11093058565466","34,8788253538374","-0,013735728508912","0,348788253538374","0,343393212722791","0,061109305856547",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
648883356,0,0,50,0,50,"0,02",1,0,0,0,"-9,3744460150393","172,983337343531","-33,7297313897946","4,15144771855119","33,9842507315897","0,013491892555918","0,339842507315897","-0,337297313897945","0,041514477185512",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
654552952,0,0,50,0,50,"0,02",1,0,0,0,"-9,43904524026989","-25,9560014785081","30,3298614734314","-14,7640412512014","33,7324385579329","-0,012131944589373","0,337324385579329","0,303298614734314","-0,147640412512014",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
660272086,0,0,50,0,50,"0,02",1,0,0,0,"-9,34521059182931","135,234211844251","-24,209874062614","24,0127500730536","34,0988294256352","0,009683949625046","0,340988294256352","-0,24209874062614","0,240127500730536",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
666041190,0,0,50,0,50,"0,02",1,0,0,0,"-8,79841670553731","-66,0109553346321","14,7640635459813","-33,1777010462729","36,3144243945244","-0,005905625418393","0,363144243945244","0,147640635459813","-0,331777010462729",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
671860702,0,0,50,0,50,"0,02",1,0,0,0,"-8,8723490545635","88,2832911725869","1,07867738350025","35,9904749171985","36,0066359114979","-0,0004314709534","0,360066359114979","0,010786773835003","0,359904749171985",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
677731062,0,0,50,0,50,"0,02",1,0,0,0,"-9,30899726729364","-115,011479939356","-14,4772126819973","-31,0302490368961","34,2412914816538","0,005790885072799","0,342412914816538","-0,144772126819973","-0,310302490368961",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
683652714,0,0,50,0,50,"0,02",1,0,0,0,"-9,13235636250197","38,5893521520749","27,3141039635021","21,7962531120852","34,9447696380314","-0,010925641585401","0,349447696380314","0,273141039635021","0,217962531120852",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
689626106,0,0,50,0,50,"0,02",1,0,0,0,"-8,91237958291902","-174,908581314432","-35,6996587902152","-3,18072033404585","35,8410744758189","0,014279863516086","0,358410744758189","-0,356996587902152","-0,031807203340459",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
695651690,0,0,50,0,50,"0,02",1,0,0,0,"-8,76170001271349","-26,7494082087862","32,5655545899418","-16,4139689863167","36,4682563832471","-0,013026221835977","0,364682563832471","0,325655545899418","-0,164139689863167",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
701729923,0,0,50,0,50,"0,02",1,0,0,0,"-8,91141396611949","121,759286815965","-18,867109501409","30,4778681407434","35,845059176164","0,007546843800564","0,35845059176164","-0,18867109501409","0,304778681407434",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
707861264,0,0,50,0,50,"0,02",1,0,0,0,"-8,57001267381165","-99,0116068408364","-5,83965132755595","-36,8218284086823","37,2820140950817","0,002335860531022","0,372820140950817","-0,05839651327556","-0,368218284086823",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
714046177,0,0,50,0,50,"0,02",1,0,0,0,"-8,53422969547277","45,0618953248303","26,4425815114804","26,4997739537748","37,4359204053065","-0,010577032604592","0,374359204053065","0,264425815114804","0,264997739537748",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
720285131,0,0,50,0,50,"0,02",1,0,0,0,"-8,4728624422212","-177,329237069661","-37,660396080327","-1,75675945334932","37,7013479427996","0,015064158432131","0,377013479427996","-0,37660396080327","-0,017567594533493",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
726578598,0,0,50,0,50,"0,02",1,0,0,0,"-8,84876459108467","-37,73572638518","28,5529859935834","-22,0967084722067","36,1045362033008","-0,011421194397433","0,361045362033008","0,285529859935834","-0,220967084722067",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
732927053,0,0,50,0,50,"0,02",1,0,0,0,"-8,43585639485323","99,4938219438804","-6,24505803039652","37,3437311005642","37,8623163886504","0,002498023212159","0,378623163886504","-0,062450580303965","0,373437311005642",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
739330978,0,0,50,0,50,"0,02",1,0,0,0,"-7,96167270009747","-128,193979248449","-24,7248543484955","-31,4264800673596","39,9867737130475","0,009889941739398","0,399867737130475","-0,247248543484955","-0,314264800673596",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
745790857,0,0,50,0,50,"0,02",1,0,0,0,"-8,20718574919291","2,36187846701789","38,8393193035925","1,60196351437363","38,8723424952472","-0,015535727721437","0,388723424952472","0,388393193035925","0,016019635143736",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
752307179,0,0,50,0,50,"0,02",1,0,0,0,"-8,5685535464169","132,453560738976","-25,1693043065824","27,5122111837976","37,2882775614431","0,010067721722633","0,372882775614431","-0,251693043065824","0,275122111837976",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
758880437,0,0,50,0,50,"0,02",1,0,0,0,"-8,10215933461985","-97,3271758242437","-5,01789552838169","-39,0239343885196","39,3452250049893","0,002007158211353","0,393452250049893","-0,050178955283817","-0,390239343885196",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
765511128,0,0,50,0,50,"0,02",1,0,0,0,"-8,73137252742095","25,0871130398694","33,1435152353216","15,5164675731301","36,5958107998988","-0,013257406094129","0,365958107998988","0,331435152353216","0,155164675731301",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
772199755,0,0,50,0,50,"0,02",1,0,0,0,"-8,93486715564637","153,600246282079","-32,0203330808552","15,8948598274984","35,7484027551545","0,012808133232342","0,357484027551545","-0,320203330808552","0,158948598274984",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
778946824,0,0,50,0,50,"0,02",1,0,0,0,"-8,34405106253974","-82,6363268779256","4,9042554372078","-37,9490409128367","38,2646237090806","-0,001961702174883","0,382646237090806","0,049042554372078","-0,379490409128367",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
785752845,0,0,50,0,50,"0,02",1,0,0,0,"-8,57608249190097","36,4645894377254","29,962157373535","22,1421865990739","37,255970016424","-0,011984862949414","0,37255970016424","0,29962157373535","0,221421865990739",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
792618333,0,0,50,0,50,"0,02",1,0,0,0,"-8,22449921133089","152,531305856952","-34,4213111088761","17,8947030878399","38,794935971799","0,01376852444355","0,38794935971799","-0,344213111088761","0,178947030878399",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
799543809,0,0,50,0,50,"0,02",1,0,0,0,"-8,80362499478664","-93,8662156701492","-2,44710477934687","-36,210061385421","36,2926558319594","0,000978841911739","0,362926558319594","-0,024471047793469","-0,36210061385421",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
806529795,0,0,50,0,50,"0,02",1,0,0,0,"-8,77257456072347","20,8643369961851","34,0342624928666","12,9721535911379","36,4226274755874","-0,013613704997147","0,364226274755874","0,340342624928666","0,129721535911379",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
813576821,0,0,50,0,50,"0,02",1,0,0,0,"-8,88780903970511","135,005689851999","-25,4177833843624","25,4127355757221","35,9426048251367","0,010167113353745","0,359426048251367","-0,254177833843624","0,254127355757221",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
820685421,0,0,50,0,50,"0,02",1,0,0,0,"-8,88805923909118","-118,35531243028","-17,0700166614203","-31,6292736174069","35,9415695036535","0,006828006664568","0,359415695036535","-0,170700166614203","-0,316292736174069",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
827856131,0,0,50,0,50,"0,02",1,0,0,0,"-8,67524106438958","-13,0494354034513","35,8818808550058","-8,31660083045423","36,8330724087191","-0,014352752342002","0,368330724087191","0,358818808550058","-0,083166008304542",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
835089496,0,0,50,0,50,"0,02",1,0,0,0,"-9,8294410013681","87,1942579713172","1,57862678720956","32,2112086763916","32,2498686342649","-0,000631450714884","0,322498686342649","0,015786267872096","0,322112086763917",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
842386061,0,0,50,0,50,"0,02",1,0,0,0,"-9,72493099071369","-164,139750735538","-31,3976712029731","-8,92031588661996","32,6402480457348","0,012559068481189","0,326402480457348","-0,313976712029731","-0,0892031588662",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
849746381,0,0,50,0,50,"0,02",1,0,0,0,"-9,62714411929842","-67,4150689025445","12,67749343267","-30,4783129378511","33,0097924754606","-0,005070997373068","0,330097924754606","0,1267749343267","-0,304783129378511",0,0,0,0,0,0,0,0,0,0,0,50,0,50,"0,02",1,0,0,0,,
